wavenumber,blue,black,red
8344.607,65.66566,64.6855,70.16172
8345.572,65.67013,64.69982,70.17307
8346.536,65.68044,64.71306,70.1763
8347.501,65.68479,64.70935,70.17197
8348.465,65.69795,64.71681,70.16844
8349.429,65.72861,64.74734,70.17605
8350.394,65.75041,64.76978,70.19532
8351.357,65.77681,64.80505,70.21476
8352.322,65.78478,64.8175,70.2289
8353.286,65.76682,64.82218,70.21132
8354.25,65.76573,64.81654,70.18684
8355.215,65.79887,64.81966,70.20839
8356.179,65.84149,64.85583,70.23695
8357.143,65.85903,64.88879,70.24712
8358.107,65.84863,64.89948,70.24382
8359.071,65.85953,64.90773,70.23955
8360.036,65.88038,64.89285,70.23391
8361,65.89314,64.89109,70.23521
8361.964,65.89529,64.9199,70.24153
8362.929,65.89583,64.94891,70.23622
8363.893,65.93587,64.98279,70.2748
8364.857,65.97842,64.99535,70.29136
8365.821,65.99403,64.99432,70.26921
8366.785,66.00538,65.00573,70.2584
8367.75,66.02292,65.04311,70.27189
8368.714,66.03304,65.05526,70.28154
8369.679,66.04866,65.05167,70.2893
8370.643,66.06055,65.07114,70.28082
8371.606,66.05527,65.08527,70.27693
8372.571,66.06595,65.09687,70.292
8373.535,66.08324,65.12251,70.30649
8374.5,66.11016,65.14097,70.31934
8375.464,66.12695,65.15611,70.31908
8376.428,66.13539,65.17493,70.33614
8377.393,66.13574,65.16832,70.33318
8378.356,66.15392,65.19106,70.34701
8379.32,66.17342,65.21365,70.37
8380.285,66.20109,65.22112,70.36868
8381.249,66.22636,65.23547,70.37168
8382.214,66.25305,65.26819,70.38321
8383.178,66.26307,65.29354,70.37956
8384.142,66.26455,65.29597,70.39606
8385.106,66.27166,65.30705,70.39931
8386.07,66.28609,65.30899,70.40268
8387.035,66.31378,65.3279,70.40253
8387.999,66.34503,65.35632,70.39376
8388.963,66.34113,65.37161,70.42194
8389.928,66.34518,65.37259,70.43727
8390.892,66.37856,65.38684,70.43011
8391.856,66.38123,65.38638,70.41543
8392.82,66.37555,65.39436,70.41593
8393.784,66.39229,65.41741,70.4356
8394.749,66.4333,65.45685,70.46521
8395.713,66.46823,65.45932,70.47269
8396.677,66.47684,65.45557,70.47518
8397.642,66.4593,65.47207,70.45007
8398.605,66.46776,65.49152,70.43957
8399.57,66.48513,65.48654,70.44386
8400.534,66.49016,65.47394,70.43748
8401.498,66.50803,65.50777,70.45971
8402.463,66.52291,65.54719,70.46109
8403.427,66.52278,65.54283,70.44249
8404.392,66.53024,65.53596,70.43998
8405.355,66.54389,65.55209,70.43835
8406.319,66.57254,65.57758,70.45643
8407.284,66.58157,65.58479,70.4655
8408.248,66.58346,65.5863,70.48682
8409.213,66.59687,65.59216,70.49084
8410.177,66.62267,65.60219,70.50974
8411.141,66.66227,65.63425,70.53944
8412.105,66.68041,65.65836,70.52637
8413.069,66.67325,65.66152,70.52494
8414.034,66.66861,65.68545,70.53439
8414.998,66.67042,65.72087,70.51931
8415.962,66.69962,65.74473,70.52142
8416.927,66.73103,65.72611,70.54109
8417.891,66.72729,65.70975,70.5457
8418.854,66.75429,65.73959,70.54594
8419.819,66.80677,65.77913,70.55695
8420.783,66.79707,65.76035,70.54531
8421.748,66.78133,65.76237,70.54335
8422.712,66.79924,65.79667,70.55617
8423.676,66.78967,65.78071,70.55643
8424.641,66.81978,65.78825,70.56342
8425.604,66.84617,65.81184,70.55755
8426.569,66.84358,65.8157,70.55933
8427.533,66.85286,65.82295,70.55489
8428.497,66.88446,65.84962,70.55905
8429.462,66.92146,65.87971,70.57538
8430.426,66.94253,65.88883,70.5771
8431.391,66.94284,65.89706,70.57644
8432.354,66.9265,65.9012,70.57764
8433.318,66.91764,65.88641,70.56435
8434.283,66.93732,65.90527,70.56673
8435.247,66.95493,65.92118,70.58186
8436.211,66.97585,65.9137,70.59055
8437.176,67.01466,65.93865,70.61161
8438.14,67.01652,65.95078,70.60047
8439.104,67.00481,65.96336,70.58638
8440.068,67.02222,65.98301,70.60519
8441.032,67.03052,65.98129,70.59771
8441.997,67.05111,65.98078,70.60543
8442.961,67.08585,66.01339,70.61949
8443.926,67.10019,66.03368,70.63446
8444.89,67.09663,66.03249,70.65818
8445.854,67.10634,66.03523,70.65199
8446.818,67.11569,66.02186,70.60308
8447.782,67.11517,66.01083,70.58987
8448.747,67.12868,66.02489,70.62305
8449.711,67.1562,66.05202,70.64106
8450.675,67.17499,66.0679,70.62872
8451.64,67.18559,66.08817,70.62554
8452.604,67.18703,66.08762,70.62988
8453.568,67.18416,66.07338,70.63979
8454.532,67.17371,66.08034,70.61657
8455.496,67.19135,66.09263,70.6061
8456.461,67.20689,66.1021,70.63351
8457.425,67.21449,66.12178,70.65057
8458.389,67.23399,66.13879,70.63366
8459.354,67.24449,66.13708,70.61758
8460.317,67.28545,66.14823,70.64045
8461.282,67.30539,66.17673,70.6702
8462.246,67.29192,66.19063,70.68311
8463.21,67.28671,66.19199,70.69747
8464.175,67.30704,66.19727,70.67629
8465.139,67.33685,66.21397,70.67448
8466.104,67.3371,66.23296,70.69794
8467.067,67.34312,66.24976,70.70541
8468.031,67.3441,66.26063,70.70698
8468.996,67.33039,66.2588,70.70627
8469.96,67.38663,66.26825,70.71509
8470.925,67.44601,66.27619,70.71056
8471.889,67.43645,66.27645,70.70364
8472.853,67.40565,66.25433,70.68231
8473.817,67.40991,66.27875,70.69265
8474.781,67.45726,66.31874,70.7206
8475.746,67.4847,66.32616,70.74131
8476.71,67.49588,66.32626,70.75436
8477.674,67.5257,66.34599,70.75063
8478.639,67.54308,66.35123,70.74419
8479.603,67.52457,66.32702,70.72304
8480.566,67.51534,66.31681,70.70271
8481.531,67.51758,66.31686,70.69897
8482.495,67.54541,66.3474,70.72723
8483.46,67.57122,66.37502,70.73897
8484.424,67.57298,66.36879,70.73521
8485.388,67.61649,66.41178,70.76646
8486.353,67.65244,66.44289,70.79375
8487.316,67.62124,66.4081,70.77676
8488.281,67.60545,66.38758,70.75821
8489.245,67.61627,66.42258,70.73658
8490.209,67.6541,66.46247,70.73952
8491.174,67.68484,66.47273,70.75208
8492.138,67.66341,66.46741,70.74809
8493.103,67.69133,66.48632,70.77581
8494.066,67.71052,66.4803,70.78566
8495.03,67.71072,66.46646,70.76591
8495.995,67.72831,66.4816,70.79133
8496.959,67.75603,66.51866,70.81633
8497.924,67.77495,66.53267,70.81052
8498.888,67.78342,66.54253,70.8101
8499.852,67.79881,66.54774,70.81259
8500.816,67.80377,66.54548,70.81413
8501.78,67.82067,66.54207,70.8307
8502.744,67.83697,66.54799,70.84429
8503.709,67.86078,66.56908,70.84939
8504.673,67.88892,66.57256,70.83861
8505.638,67.90173,66.57042,70.84846
8506.602,67.90014,66.59558,70.87978
8507.565,67.90837,66.6292,70.88011
8508.53,67.90797,66.64223,70.85822
8509.494,67.91534,66.63716,70.82809
8510.459,67.93593,66.63903,70.85758
8511.423,67.95461,66.64896,70.86164
8512.387,67.99299,66.65518,70.86557
8513.352,68.01881,66.68824,70.88385
8514.315,68.0078,66.67731,70.87649
8515.28,68.00861,66.66161,70.86302
8516.244,68.02505,66.68171,70.87213
8517.208,68.05054,66.72146,70.89278
8518.173,68.06387,66.72591,70.89161
8519.137,68.04552,66.71084,70.87644
8520.101,68.0471,66.71587,70.89822
8521.065,68.07822,66.72579,70.90951
8522.029,68.1189,66.74103,70.90858
8522.994,68.13883,66.77334,70.89315
8523.958,68.13099,66.81149,70.90491
8524.922,68.14598,66.83059,70.92857
8525.887,68.1871,66.84,70.92473
8526.851,68.2122,66.84239,70.92172
8527.815,68.21032,66.85262,70.93447
8528.779,68.2328,66.88329,70.97636
8529.743,68.25751,66.89845,70.98566
8530.708,68.29053,66.91065,70.975
8531.672,68.29922,66.92308,70.95126
8532.637,68.31462,66.91826,70.93545
8533.601,68.34387,66.92551,70.97034
8534.564,68.33984,66.92437,70.96851
8535.529,68.33321,66.92668,70.95235
8536.493,68.3625,66.971,70.97962
8537.458,68.4146,67.02448,70.99281
8538.422,68.41634,67.0317,70.99126
8539.386,68.39969,67.02554,70.97224
8540.351,68.42109,67.04834,70.99017
8541.314,68.45533,67.05888,71.0073
8542.278,68.47898,67.08678,70.98922
8543.243,68.48943,67.12266,70.99145
8544.207,68.48939,67.13406,70.99629
8545.172,68.5215,67.14001,71.01586
8546.136,68.55965,67.16006,71.02425
8547.1,68.56892,67.19277,71.02845
8548.064,68.56232,67.20238,71.01829
8549.028,68.59757,67.24381,71.02695
8549.993,68.62312,67.26359,71.03725
8550.957,68.60429,67.23918,71.00861
8551.921,68.61671,67.23293,71.00003
8552.886,68.6525,67.27744,71.02037
8553.85,68.6863,67.33097,71.04191
8554.814,68.70924,67.35816,71.06507
8555.778,68.72623,67.34978,71.06229
8556.742,68.72347,67.3548,71.07613
8557.707,68.73445,67.38559,71.09106
8558.671,68.79162,67.42786,71.09513
8559.635,68.84351,67.46054,71.11407
8560.6,68.86319,67.47903,71.10398
8561.563,68.85709,67.48917,71.0733
8562.528,68.84438,67.49274,71.06885
8563.492,68.88306,67.51178,71.09067
8564.456,68.90574,67.53263,71.1048
8565.421,68.90328,67.54168,71.12255
8566.385,68.9276,67.58337,71.11852
8567.35,68.92595,67.6011,71.10232
8568.313,68.91737,67.57594,71.11237
8569.277,68.93578,67.6099,71.14584
8570.242,68.95811,67.65505,71.17042
8571.206,68.98006,67.65762,71.16554
8572.171,69.01198,67.66281,71.16747
8573.135,69.05585,67.69246,71.17136
8574.099,69.09544,67.73943,71.20179
8575.063,69.11943,67.73666,71.2146
8576.027,69.12572,67.72027,71.19567
8576.992,69.13356,67.74674,71.1675
8577.956,69.1423,67.78882,71.17398
8578.92,69.14931,67.79234,71.19294
8579.885,69.17126,67.8057,71.21597
8580.849,69.19967,67.83464,71.22199
8581.813,69.21863,67.86241,71.21596
8582.777,69.24222,67.88619,71.22108
8583.741,69.25935,67.8819,71.20828
8584.706,69.27298,67.8839,71.21058
8585.67,69.30203,67.90533,71.22504
8586.634,69.32525,67.95829,71.24578
8587.599,69.3303,68.00079,71.25048
8588.563,69.34553,68.01029,71.26199
8589.527,69.38309,68.02776,71.27381
8590.491,69.36687,68.0008,71.24848
8591.455,69.38184,68.00758,71.26434
8592.42,69.42805,68.06149,71.27711
8593.384,69.43783,68.05713,71.26896
8594.349,69.44604,68.05226,71.27431
8595.313,69.43555,68.08029,71.30466
8596.276,69.45358,68.09753,71.31791
8597.241,69.4811,68.10319,71.3082
8598.205,69.50013,68.13353,71.29008
8599.17,69.52084,68.16331,71.30144
8600.134,69.5472,68.18913,71.34074
8601.098,69.56921,68.19221,71.33633
8602.063,69.60055,68.20768,71.33858
8603.026,69.61785,68.24705,71.33392
8603.99,69.62708,68.26875,71.30082
8604.955,69.63675,68.24155,71.27428
8605.919,69.65824,68.26626,71.3124
8606.884,69.68717,68.33545,71.35543
8607.848,69.7216,68.37019,71.36913
8608.812,69.74843,68.37165,71.37505
8609.776,69.76745,68.35721,71.38126
8610.74,69.78233,68.3902,71.39864
8611.705,69.78194,68.41585,71.38815
8612.669,69.78294,68.40919,71.37159
8613.633,69.80464,68.40627,71.37592
8614.598,69.82729,68.42727,71.38811
8615.562,69.84248,68.44953,71.37711
8616.526,69.85868,68.46976,71.38857
8617.49,69.87885,68.48076,71.40162
8618.454,69.88332,68.49037,71.39458
8619.419,69.89056,68.52639,71.41168
8620.383,69.93776,68.54154,71.42622
8621.348,69.97783,68.54257,71.41739
8622.312,69.9854,68.58102,71.42535
8623.275,69.98047,68.62989,71.44621
8624.24,69.99169,68.66053,71.47572
8625.204,70.01543,68.6671,71.45278
8626.168,70.02326,68.6717,71.43886
8627.133,70.03622,68.69614,71.45013
8628.097,70.03734,68.71196,71.43944
8629.062,70.05954,68.72171,71.45184
8630.025,70.07933,68.72067,71.47987
8630.989,70.09666,68.72669,71.46429
8631.954,70.13926,68.72774,71.46666
8632.918,70.16976,68.7323,71.49809
8633.883,70.16489,68.74277,71.52869
8634.847,70.17706,68.75027,71.4948
8635.811,70.18456,68.75697,71.47106
8636.775,70.18513,68.79118,71.51789
8637.739,70.19328,68.83002,71.51556
8638.704,70.22507,68.8614,71.49714
8639.668,70.25871,68.87684,71.53111
8640.632,70.27126,68.87558,71.53246
8641.597,70.26736,68.86691,71.50774
8642.561,70.28712,68.88737,71.51862
8643.524,70.31837,68.91557,71.54342
8644.489,70.33256,68.94786,71.54835
8645.453,70.34127,68.96438,71.53796
8646.418,70.35104,68.94704,71.52177
8647.382,70.36397,68.95023,71.55177
8648.346,70.36426,68.98476,71.59715
8649.311,70.38246,69.01807,71.61729
8650.274,70.38115,69.01806,71.58001
8651.239,70.3711,69.01013,71.53397
8652.203,70.40731,69.02261,71.55717
8653.167,70.43918,69.03583,71.59846
8654.132,70.46946,69.05779,71.60997
8655.096,70.52906,69.09791,71.61645
8656.061,70.55025,69.12975,71.63415
8657.024,70.53023,69.16291,71.63194
8657.988,70.52107,69.15801,71.61925
8658.953,70.53278,69.1501,71.61397
8659.917,70.52875,69.15491,71.58902
8660.882,70.54802,69.15298,71.60193
8661.846,70.58709,69.16089,71.65321
8662.81,70.58721,69.17139,71.65501
8663.774,70.58586,69.21293,71.6607
8664.738,70.61972,69.24198,71.69425
8665.702,70.65118,69.23532,71.6646
8666.667,70.65508,69.22495,71.65067
8667.631,70.66106,69.22678,71.66961
8668.596,70.68287,69.25467,71.70074
8669.56,70.69664,69.29108,71.70093
8670.523,70.70124,69.31596,71.67101
8671.488,70.74011,69.34098,71.67545
8672.452,70.75521,69.33806,71.67045
8673.417,70.76475,69.34991,71.69839
8674.381,70.77654,69.34842,71.69876
8675.345,70.79979,69.37493,71.69207
8676.31,70.78835,69.37703,71.69482
8677.273,70.77254,69.38284,71.69161
8678.238,70.76719,69.39831,71.67989
8679.202,70.76679,69.38423,71.64392
8680.166,70.803,69.39743,71.66425
8681.131,70.8372,69.43735,71.71597
8682.095,70.82088,69.43821,71.69836
8683.059,70.84386,69.45113,71.72194
8684.023,70.90353,69.46869,71.76725
8684.987,70.92931,69.46513,71.75732
8685.952,70.90899,69.47663,71.75737
8686.916,70.9511,69.53413,71.79671
8687.88,70.99583,69.53311,71.79185
8688.845,70.95425,69.51197,71.75819
8689.809,70.92304,69.51015,71.74617
8690.773,70.94214,69.53229,71.75326
8691.737,70.94948,69.55576,71.76354
8692.701,70.95207,69.55,71.7653
8693.666,70.98469,69.56113,71.7781
8694.63,71.02411,69.59188,71.79302
8695.595,71.02273,69.62337,71.81017
8696.559,71.01995,69.61935,71.80882
8697.522,71.04584,69.59197,71.80479
8698.487,71.08511,69.61086,71.83922
8699.451,71.08548,69.61245,71.85408
8700.416,71.07069,69.61957,71.85366
8701.38,71.08503,69.66187,71.82501
8702.344,71.09364,69.68919,71.77819
8703.309,71.09717,69.65054,71.78845
8704.272,71.11211,69.64346,71.82555
8705.236,71.12337,69.66888,71.80962
8706.201,71.11897,69.68262,71.80782
8707.165,71.14455,69.71999,71.81834
8708.13,71.16354,69.74966,71.83822
8709.094,71.15481,69.73988,71.83474
8710.058,71.14919,69.74953,71.83381
8711.022,71.15788,69.76849,71.83843
8711.986,71.20625,69.74631,71.83654
8712.951,71.27155,69.79063,71.8666
8713.915,71.25412,69.84839,71.88374
8714.879,71.21034,69.81902,71.87412
8715.844,71.22719,69.78098,71.87699
8716.808,71.28728,69.82609,71.92871
8717.772,71.26234,69.82786,71.93038
8718.736,71.22797,69.80808,71.91325
8719.7,71.25091,69.81172,71.92805
8720.665,71.29012,69.8214,71.93522
8721.629,71.32683,69.85009,71.94134
8722.594,71.35098,69.87298,71.92436
8723.558,71.34055,69.89346,71.9173
8724.521,71.33458,69.91014,71.93831
8725.486,71.32533,69.9041,71.91663
8726.45,71.32688,69.90382,71.88806
8727.414,71.367,69.9185,71.94273
8728.379,71.38085,69.91073,71.97393
8729.343,71.34719,69.88661,71.9106
8730.308,71.32909,69.88354,71.89312
8731.271,71.33815,69.88344,71.89927
8732.235,71.3658,69.90754,71.87846
8733.2,71.41361,69.98476,71.91398
8734.164,71.44335,70.0085,71.95638
8735.129,71.43763,69.98664,71.96563
8736.093,71.42052,69.98466,71.98858
8737.057,71.46041,70.01645,72.01904
8738.021,71.48657,70.03921,72.01351
8738.985,71.48406,70.04012,71.97263
8739.95,71.49075,70.02396,71.96889
8740.914,71.47736,70.00605,71.97932
8741.878,71.48202,69.99153,72.01365
8742.843,71.49852,70.05217,72.06057
8743.807,71.5099,70.08781,72.04936
8744.771,71.50758,70.05341,72.00848
8745.735,71.51768,70.03268,72.00156
8746.699,71.54981,70.0453,72.0201
8747.664,71.55605,70.03506,72.01456
8748.628,71.5626,70.04043,72.01673
8749.592,71.58728,70.08424,72.03371
8750.557,71.58682,70.11217,72.02325
8751.521,71.55396,70.08821,71.98702
8752.485,71.5748,70.10531,72.04777
8753.449,71.58994,70.08707,72.06036
8754.413,71.58894,70.08313,72.03106
8755.378,71.57433,70.12502,72.04416
8756.342,71.60418,70.13431,72.04884
8757.307,71.6508,70.15161,72.07513
8758.271,71.66177,70.15698,72.12363
8759.234,71.63259,70.14394,72.09891
8760.199,71.60777,70.14115,72.07279
8761.163,71.61927,70.17938,72.07114
8762.128,71.64211,70.19968,72.07108
8763.092,71.6518,70.18565,72.08336
8764.056,71.6773,70.19991,72.11769
8765.021,71.69803,70.20943,72.10989
8765.984,71.71543,70.20793,72.10074
8766.948,71.70785,70.20055,72.1336
8767.913,71.66983,70.20619,72.15514
8768.877,71.64248,70.1945,72.12997
8769.842,71.65722,70.20216,72.11676
8770.806,71.70583,70.23048,72.12888
8771.77,71.7434,70.23532,72.12689
8772.734,71.75663,70.23933,72.14613
8773.698,71.73512,70.24915,72.16844
8774.663,71.76508,70.27294,72.16119
8775.627,71.79445,70.30353,72.13197
8776.591,71.76964,70.324,72.14607
8777.556,71.77861,70.33338,72.17572
8778.52,71.80686,70.35109,72.1525
8779.484,71.8121,70.3362,72.1681
8780.448,71.79019,70.31185,72.23058
8781.412,71.76847,70.32094,72.2267
8782.377,71.78418,70.34386,72.20347
8783.341,71.8131,70.34155,72.19654
8784.306,71.81428,70.3342,72.16983
8785.27,71.80997,70.33248,72.17208
8786.233,71.82555,70.3326,72.2225
8787.198,71.83764,70.34818,72.22786
8788.162,71.85008,70.36622,72.19335
8789.126,71.86733,70.35714,72.19811
8790.091,71.8748,70.35875,72.20774
8791.055,71.86497,70.3688,72.21117
8792.02,71.81123,70.37764,72.19484
8792.983,71.82269,70.38728,72.19446
8793.947,71.87334,70.40704,72.21832
8794.912,71.90688,70.41893,72.25199
8795.876,71.95276,70.45687,72.26828
8796.841,71.9276,70.47543,72.26072
8797.805,71.91139,70.44537,72.25089
8798.769,71.95971,70.42077,72.25881
8799.733,71.95872,70.40317,72.23318
8800.697,71.96745,70.41985,72.25572
8801.662,71.96981,70.44102,72.29361
8802.626,71.95205,70.47166,72.27647
8803.59,71.97189,70.50211,72.32093
8804.555,71.98277,70.49789,72.34615
8805.519,71.97925,70.46855,72.29044
8806.482,71.98315,70.46976,72.27616
8807.447,72.00748,70.51586,72.28517
8808.411,72.02686,70.5248,72.29365
8809.376,72.00942,70.50935,72.32648
8810.34,71.99496,70.50205,72.35709
8811.304,71.99969,70.48391,72.32719
8812.269,72.01087,70.51604,72.32801
8813.232,72.02315,70.54385,72.32648
8814.197,72.03916,70.56774,72.32188
8815.161,72.05919,70.58971,72.35174
8816.125,72.07414,70.59631,72.37115
8817.09,72.05252,70.60397,72.35686
8818.054,72.05051,70.60123,72.37949
8819.019,72.05828,70.59227,72.36572
8819.982,72.07464,70.5972,72.34796
8820.946,72.09852,70.61404,72.38076
8821.911,72.0718,70.59741,72.37299
8822.875,72.07657,70.60759,72.34786
8823.84,72.07666,70.62135,72.34444
8824.804,72.09427,70.63604,72.33475
8825.768,72.12101,70.65001,72.36544
8826.732,72.13866,70.63045,72.42008
8827.696,72.17247,70.65622,72.46236
8828.66,72.17238,70.68615,72.46071
8829.625,72.13957,70.63506,72.4047
8830.589,72.12076,70.59507,72.35888
8831.554,72.1393,70.61605,72.37008
8832.518,72.16041,70.64616,72.39212
8833.481,72.1666,70.64836,72.40529
8834.446,72.14867,70.63389,72.37972
8835.41,72.16077,70.66797,72.38744
8836.375,72.19543,70.69302,72.42543
8837.339,72.26354,70.72601,72.48936
8838.303,72.2579,70.75488,72.55433
8839.268,72.21376,70.72992,72.51211
8840.231,72.18267,70.66709,72.40967
8841.196,72.17594,70.68587,72.39928
8842.16,72.20838,70.741,72.47833
8843.124,72.25367,70.75723,72.53898
8844.089,72.24134,70.71663,72.5022
8845.053,72.22539,70.71053,72.46042
8846.018,72.29242,70.77673,72.5398
8846.981,72.30342,70.76687,72.54053
8847.945,72.25687,70.70722,72.49226
8848.91,72.22147,70.69157,72.50674
8849.874,72.18414,70.65028,72.46072
8850.838,72.19659,70.6599,72.43481
8851.803,72.24059,70.69508,72.45832
8852.767,72.2982,70.73913,72.53901
8853.731,72.29569,70.75275,72.56174
8854.695,72.28834,70.75269,72.54346
8855.659,72.30127,70.79839,72.55971
